data_ymd;ano;mes;area;epoca;recuperacao;ndvi;Frequencia
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,35483871;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,397590361;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,177304965;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,477272727;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,447236181;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;-0,01754386;0,980392157
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,290640394;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,36969697;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,276836158;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,37804878;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,308641975;0,917647059
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,294117647;1,596078431
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,174603175;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,054726368;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,108910891;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,248484848;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,086294416;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,220930233;0,984313725
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,445086705;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,333333333;3,658823529
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,258426966;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,313609467;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,255172414;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,148514851;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,046875;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,134831461;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,097560976;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,064220183;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,307692308;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,413793103;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,325153374;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,052631579;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,196261682;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,232432432;1,611764706
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,08045977;1,11372549
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,21686747;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,284090909;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,105691057;0,807843137
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,04964539;0,984313725
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,133333333;0,964705882
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,35443038;0,784313725
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,180124224;0,843137255
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,242236025;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,288343558;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,08988764;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,239130435;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,381443299;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,401015228;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,230769231;2,901960784
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,325966851;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,027322404;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,284210526;0,88627451
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,072463768;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,340425532;2
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,234972678;0,854901961
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,329268293;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,3125;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,44;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,142857143;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,141361257;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,185628743;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,269230769;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,311111111;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,144578313;1,77254902
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,152542373;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,218390805;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,189473684;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,155080214;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,324324324;2
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,195652174;0,874509804
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,37704918;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,156398104;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,166666667;3
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,116022099;0,980392157
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,261261261;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,474747475;0,745098039
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,132275132;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,229508197;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,370786517;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,284552846;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0;3,898039216
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,393939394;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,24;1
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;-0,072625698;0,996078431
2010-02-24 00:00:00 UTC;2010;2;prada;chuvoso;degradado;0,25748503;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,102564103;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,146666667;7
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,048780488;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,047619048;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,088607595;4,301960784
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,12;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,064935065;2,909803922
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,185185185;1,054901961
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,164556962;2,043137255
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,142857143;10,70980392
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,15;3,937254902
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,179487179;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,097560976;1,721568627
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,116883117;6
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,052631579;1,262745098
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,070707071;0,839215686
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,153846154;6,262745098
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,157894737;3
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,135135135;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,060240964;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,032258065;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,105263158;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,128205128;11,94117647
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,090909091;1,639215686
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,159090909;0,823529412
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,168831169;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,103448276;1,133333333
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,139240506;10,50196078
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,13253012;1,788235294
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,160493827;2
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,076923077;4
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,131578947;12
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,073170732;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,061728395;1
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,063291139;4
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,113924051;2
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,125;2,156862745
2010-02-24 00:00:00 UTC;2010;2;ucdb;chuvoso;degradado;0,075;1,592156863
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,473053892;2
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,453416149;1,623529412
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,443037975;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,439490446;1,239215686
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,475;2
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,475609756;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,476190476;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,48427673;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,461538462;1,623529412
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,474358974;0,882352941
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,484662577;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,472392638;2,854901961
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,452229299;2,282352941
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,316129032;0,976470588
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,384615385;1,08627451
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,446540881;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,4625;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,441558442;0,717647059
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,471698113;1,623529412
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,464968153;1,6
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,490909091;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,227848101;0,960784314
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,423076923;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,416149068;0,803921569
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,469879518;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,456790123;1,623529412
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,448717949;2
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,49068323;2
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,469135802;2,333333333
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,432258065;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,478787879;3
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,216216216;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,47826087;3,615686275
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,381578947;1,466666667
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,465838509;5,266666667
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,470967742;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,455696203;2
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,458064516;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,477707006;2,062745098
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,337579618;0,819607843
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,375;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,37254902;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,388535032;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,459119497;2,007843137
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,481481481;2
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,4875;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,440993789;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,428571429;2
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,411764706;1
2010-02-24 00:00:00 UTC;2010;2;nasser;chuvoso;degradado;0,48502994;2
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,494505495;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,270440252;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,191489362;3,843137255
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,247058824;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,173652695;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,439252336;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,462686567;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,509615385;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,326923077;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,351648352;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,287958115;2
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,145833333;2
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,353293413;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;-0,014925373;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,368932039;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,212121212;1,717647059
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,3;0,874509804
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,270935961;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,277486911;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,224719101;1,858823529
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,337837838;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,229166667;2
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,106666667;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,342723005;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,221052632;3,882352941
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,234042553;2,141176471
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,090909091;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,274509804;0,839215686
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,337423313;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,337078652;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,173076923;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,386934673;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,447916667;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,125;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,298245614;0,874509804
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,209876543;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,489583333;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,268817204;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,401869159;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,536945813;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,310344828;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,232323232;0,780392157
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,492063492;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,194444444;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,453608247;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;-0,04;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,240506329;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,34375;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,264150943;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,216494845;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,086956522;2
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,098039216;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,167464115;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,253968254;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,181102362;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,281553398;0,992156863
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,481865285;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,28440367;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,244897959;0,980392157
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,123809524;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,054945055;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,170212766;4
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,163265306;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,254237288;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,119617225;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,074074074;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,293233083;0,925490196
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,359116022;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,01734104;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,286713287;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,317647059;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,529411765;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,45;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,129770992;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,306930693;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,322404372;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,125925926;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,179190751;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,289473684;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,286624204;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,354166667;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,235849057;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,251461988;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,247311828;0,77254902
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,507389163;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,260115607;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,451612903;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,2;3,074509804
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,137254902;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,215189873;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,215686275;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,454545455;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,353535354;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,212765957;5,290196078
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,439613527;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,156862745;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,386138614;2
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,25;3
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,29787234;0,854901961
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,048128342;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,237113402;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,245614035;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,217391304;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,133858268;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,210810811;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,242718447;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,123076923;0,984313725
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,221556886;0,980392157
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,202312139;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,081081081;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,461139896;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,065789474;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,448275862;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,216374269;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,314917127;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,173913043;2,721568627
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,144927536;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,208333333;2
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,337278107;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,395833333;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,051948052;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,233333333;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,412322275;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,375;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,494845361;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,274611399;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,148387097;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,146341463;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,268041237;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,36196319;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,072;0,968627451
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,068181818;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,16;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,182926829;0,898039216
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,139784946;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,203539823;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,154761905;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,415730337;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,196721311;0,949019608
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,427184466;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,18974359;1
2010-03-03 00:00:00 UTC;2010;3;prada;chuvoso;degradado;0,146666667;1
